,id,breed,intake_month,color,age_upon_intake_(years),time_in_shelter_days,intake_type_euthanasia_request,intake_type_owner_surrender,intake_type_public_assist,intake_type_stray,intake_weekday_friday,intake_weekday_monday,intake_weekday_saturday,intake_weekday_sunday,intake_weekday_thursday,intake_weekday_tuesday,intake_weekday_wednesday,intake_condition_aged,intake_condition_feral,intake_condition_injured,intake_condition_normal,intake_condition_nursing,intake_condition_other,intake_condition_pregnant,intake_condition_sick,sex_female,sex_male,sex_unknown,reproductive_state_intake_intact,reproductive_state_intake_sterile,reproductive_state_intake_unknown,reproductive_state_outcome_intact,reproductive_state_outcome_sterile,reproductive_state_outcome_unknown
39627,A711854,domestic shorthair mix,9,black/white,0.0191780821917808,58.89861111111111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39629,A711858,domestic shorthair mix,9,blue tabby,0.0191780821917808,0.0333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39630,A711859,domestic shorthair mix,9,black,0.0821917808219178,59.08472222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39631,A711860,domestic shorthair mix,9,blue tabby,0.0821917808219178,35.9375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39635,A711872,domestic longhair mix,9,brown tabby,10.0,4.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39636,A711873,domestic shorthair mix,10,calico,1.0,0.8923611111111112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39637,A711873,domestic shorthair mix,9,calico,1.0,1.038888888888889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39638,A711876,domestic shorthair mix,9,black,0.1643835616438356,109.24861111111112,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39639,A711877,domestic longhair mix,9,calico,2.0,0.9159722222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39641,A711879,domestic shorthair mix,9,brown tabby,0.0575342465753424,0.0381944444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39646,A711883,domestic shorthair mix,9,black,0.0575342465753424,0.0208333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39647,A711884,domestic shorthair mix,9,black,0.0575342465753424,0.0208333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39648,A711885,domestic shorthair mix,9,tortie,0.0575342465753424,0.0222222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39649,A711886,domestic shorthair mix,9,gray tabby,3.0,0.0340277777777777,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
39650,A711887,domestic shorthair mix,9,orange tabby,0.0027397260273972,0.0277777777777777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39652,A711889,domestic shorthair mix,9,blue/white,0.0575342465753424,0.0041666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39653,A711890,domestic shorthair mix,9,blue/white,0.0575342465753424,0.0041666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39654,A711891,domestic shorthair mix,9,brown tabby/white,0.0575342465753424,0.0034722222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39662,A711899,domestic shorthair mix,9,cream tabby,0.0383561643835616,0.1381944444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39663,A711900,domestic shorthair mix,9,orange tabby,0.0383561643835616,0.1381944444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39665,A711902,domestic shorthair mix,9,black/white,0.0575342465753424,5.002777777777778,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39666,A711903,domestic shorthair mix,9,black,0.0821917808219178,3.3979166666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39667,A711904,domestic shorthair mix,9,calico,0.0575342465753424,5.003472222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39685,A711924,domestic shorthair mix,9,brown tabby,1.0,6.343055555555556,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
39694,A711942,domestic shorthair mix,9,black/white,0.0575342465753424,0.2194444444444444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39695,A711943,domestic shorthair mix,9,black/white,0.0575342465753424,0.2194444444444444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39696,A711944,domestic shorthair mix,9,brown tabby/white,0.0575342465753424,0.2194444444444444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39701,A711948,domestic shorthair mix,9,black,0.1643835616438356,7.152083333333334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39702,A711949,domestic shorthair mix,9,blue,0.1643835616438356,8.20486111111111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39703,A711950,domestic shorthair mix,9,tortie,0.1643835616438356,7.152777777777778,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39704,A711951,domestic shorthair mix,9,tortie,0.1643835616438356,7.152777777777778,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39705,A711952,domestic shorthair mix,9,tortie,0.1643835616438356,7.152777777777778,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39707,A711958,domestic medium hair mix,9,white/brown tabby,0.410958904109589,5.179861111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39710,A711961,domestic shorthair mix,9,calico,0.0054794520547945,0.1166666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39712,A711963,domestic shorthair mix,9,blue tabby/white,0.4931506849315068,7.986805555555556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39713,A711964,domestic shorthair mix,9,blue tabby,0.4931506849315068,294.81458333333336,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39716,A711967,domestic shorthair mix,9,white/brown tabby,9.0,0.0180555555555555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
39723,A711971,domestic shorthair mix,9,blue tabby/white,2.0,0.6319444444444444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39729,A711980,domestic shorthair mix,9,brown tabby,4.0,6.054861111111112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
39732,A711989,domestic shorthair mix,9,calico,1.0,1.0347222222222223,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
39733,A711990,domestic longhair mix,9,blue,14.0,4.277083333333334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
39734,A711991,domestic shorthair mix,9,black/white,12.0,0.1520833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
39738,A711996,domestic shorthair mix,9,brown tabby/white,0.4931506849315068,0.9131944444444444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39739,A711997,domestic shorthair mix,9,orange tabby,0.0821917808219178,30.30625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39752,A712009,domestic shorthair mix,9,calico,4.0,0.8680555555555556,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39754,A712012,domestic shorthair mix,9,black/white,0.0821917808219178,94.93819444444443,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39756,A712014,domestic shorthair mix,9,black/white,0.0383561643835616,0.20625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39757,A712015,domestic shorthair mix,9,white/black,0.0383561643835616,0.20625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39765,A712026,domestic shorthair mix,9,orange tabby,0.0082191780821917,0.0256944444444444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39766,A712027,domestic shorthair mix,9,tortie,0.0575342465753424,0.6701388888888888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39767,A712028,domestic shorthair mix,9,brown tabby/white,0.0575342465753424,0.6701388888888888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39768,A712029,domestic shorthair mix,9,brown tabby,0.0575342465753424,3.8048611111111112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39769,A712030,domestic shorthair mix,9,brown tabby,0.0575342465753424,0.6701388888888888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39770,A712031,domestic shorthair mix,9,brown tabby,0.0575342465753424,0.6701388888888888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39771,A712032,domestic shorthair mix,9,black,0.1643835616438356,0.0826388888888888,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39779,A712048,domestic shorthair mix,9,tortie,0.2465753424657534,0.9131944444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39780,A712049,domestic shorthair mix,9,tortie,0.2465753424657534,0.9131944444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39782,A712051,domestic shorthair mix,9,calico,1.0,0.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39787,A712056,domestic shorthair mix,9,calico,2.0,0.0125,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39790,A712060,domestic shorthair mix,9,brown tabby,0.0191780821917808,0.0902777777777777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39792,A712062,domestic shorthair mix,9,calico,1.0,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39795,A712064,domestic shorthair mix,9,black,0.4931506849315068,0.8402777777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39796,A712065,domestic shorthair mix,9,black,0.1643835616438356,14.917361111111113,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
39801,A712070,british shorthair mix,9,cream tabby,5.0,108.99652777777776,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39810,A712084,domestic shorthair mix,9,black,15.0,0.0104166666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39811,A712085,havana brown mix,9,chocolate,0.0575342465753424,51.91388888888889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
39812,A712087,domestic shorthair mix,9,cream tabby,0.0191780821917808,0.0451388888888888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39814,A712090,domestic shorthair mix,9,orange tabby,0.0575342465753424,40.699305555555554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39815,A712091,domestic shorthair mix,9,white/cream tabby,0.0575342465753424,20.820138888888888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39816,A712092,domestic shorthair mix,9,orange tabby,0.0575342465753424,20.820138888888888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39817,A712093,domestic shorthair mix,9,orange tabby/white,0.0575342465753424,52.975,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39825,A712103,domestic shorthair mix,9,orange/white,0.0191780821917808,0.0541666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39826,A712104,domestic shorthair mix,9,buff,0.0191780821917808,0.0541666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39827,A712105,domestic shorthair mix,9,chocolate,0.0575342465753424,0.0444444444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39828,A712106,domestic shorthair mix,9,tortie,0.0575342465753424,0.0444444444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39829,A712107,domestic shorthair mix,9,tortie,0.0575342465753424,0.0451388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39830,A712108,domestic shorthair mix,9,blue,0.0575342465753424,0.0451388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39831,A712109,domestic shorthair mix,9,blue,0.0575342465753424,0.0451388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39832,A712110,domestic shorthair mix,9,black,0.0575342465753424,0.0451388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39833,A712111,domestic shorthair mix,9,orange tabby,0.0575342465753424,0.0451388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39835,A712117,domestic shorthair mix,9,calico,0.0575342465753424,0.0333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39838,A712123,domestic shorthair mix,9,cream tabby,0.1643835616438356,8.215277777777779,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39839,A712124,domestic shorthair mix,9,cream tabby,0.1643835616438356,9.966666666666669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39840,A712125,domestic shorthair mix,9,tortie,0.1643835616438356,9.966666666666669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39841,A712126,domestic shorthair mix,9,orange tabby,0.1643835616438356,31.16111111111111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39851,A712140,domestic shorthair mix,9,white/calico,4.0,33.24166666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39852,A712141,domestic medium hair mix,9,black/white,0.0164383561643835,0.1583333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39854,A712144,domestic medium hair mix,9,calico,1.0,19.168055555555554,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39858,A712150,domestic shorthair mix,9,brown tabby,0.3287671232876712,3.247916666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39859,A712151,domestic shorthair mix,9,brown tabby,0.3287671232876712,4.0256944444444445,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39866,A712159,domestic shorthair mix,9,black/white,10.0,387.9652777777778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39869,A712164,domestic shorthair mix,9,black/white,0.0575342465753424,0.06875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39870,A712165,domestic shorthair mix,9,black,0.0575342465753424,0.06875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39871,A712166,domestic shorthair mix,9,brown tabby,0.0575342465753424,0.06875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39873,A712172,domestic shorthair mix,9,blue,0.0821917808219178,12.785416666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39874,A712173,domestic shorthair mix,9,black/white,0.0821917808219178,12.785416666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39875,A712174,domestic shorthair mix,9,brown tabby,0.0821917808219178,12.785416666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39878,A712179,domestic shorthair,9,brown tabby,0.0767123287671232,0.0076388888888888,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
39879,A712180,domestic shorthair,9,brown tabby,0.0164383561643835,1.0430555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
39880,A712181,domestic shorthair,9,brown tabby,0.0164383561643835,1.04375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
39881,A712182,domestic shorthair,9,brown tabby,0.0164383561643835,1.04375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
39885,A712186,domestic shorthair mix,9,brown tabby/white,0.1643835616438356,5.914583333333334,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39886,A712187,domestic shorthair mix,9,brown tabby/white,0.1643835616438356,8.908333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39887,A712188,domestic medium hair mix,9,blue tabby,2.0,0.6027777777777777,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39890,A712195,domestic shorthair mix,9,calico,0.0821917808219178,42.25069444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39891,A712197,domestic shorthair mix,9,black,0.0821917808219178,2.201388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39892,A712198,domestic shorthair mix,9,black,0.0821917808219178,2.2020833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39893,A712199,domestic shorthair mix,9,calico,0.0821917808219178,2.2020833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39894,A712200,domestic shorthair mix,9,black,0.0821917808219178,2.2020833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39895,A712201,domestic shorthair mix,9,black,0.0821917808219178,2.2020833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39896,A712202,domestic shorthair mix,9,black/white,0.0821917808219178,2.202777777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39900,A712206,domestic shorthair mix,9,brown tabby/white,8.0,0.8770833333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
39905,A712210,domestic shorthair mix,9,tortie,1.0,72.10833333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39906,A712211,siamese mix,9,lynx point,2.0,20.15972222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
39907,A712212,domestic shorthair mix,9,white/brown tabby,3.0,16.24513888888889,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39908,A712213,domestic shorthair mix,9,blue tabby/white,2.0,413.09027777777777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39909,A712214,domestic shorthair mix,9,black,0.0383561643835616,0.1291666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39911,A712216,domestic longhair mix,9,orange tabby,2.0,0.8284722222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39914,A712219,domestic shorthair mix,9,lynx point,2.0,0.8152777777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39915,A712220,domestic shorthair mix,9,brown tabby,2.0,0.8152777777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
39916,A712222,domestic shorthair mix,9,cream tabby,5.0,0.0847222222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
39919,A712225,domestic shorthair mix,11,orange tabby,2.0,0.0708333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39920,A712225,domestic shorthair mix,9,orange tabby,2.0,31.978472222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39921,A712228,domestic shorthair mix,9,orange tabby/white,0.0575342465753424,66.73333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39922,A712229,domestic shorthair mix,9,orange tabby,0.0575342465753424,52.00972222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39923,A712230,domestic shorthair mix,9,white,0.0575342465753424,66.7298611111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39924,A712231,siamese mix,9,lynx point,0.0575342465753424,84.16458333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39925,A712232,domestic shorthair mix,9,tortie/white,0.0575342465753424,66.7298611111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39931,A712237,domestic shorthair mix,9,black/white,0.0821917808219178,27.13055555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39932,A712238,domestic shorthair mix,9,black/white,0.0821917808219178,20.113888888888887,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39933,A712239,domestic shorthair mix,9,black,0.0821917808219178,31.86458333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39934,A712240,domestic shorthair mix,9,black,0.0821917808219178,55.94305555555555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39935,A712241,domestic shorthair mix,9,cream tabby,0.0821917808219178,55.94305555555555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39937,A712244,domestic shorthair mix,9,black/white,0.0821917808219178,2.0131944444444443,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39938,A712245,domestic shorthair mix,9,brown tabby,0.0821917808219178,2.0131944444444443,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39939,A712246,domestic shorthair mix,9,blue,0.0767123287671232,54.11736111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39940,A712247,domestic shorthair mix,9,blue/white,0.0767123287671232,54.11805555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39942,A712252,domestic shorthair mix,9,blue/white,0.0821917808219178,49.81388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
39943,A712255,domestic shorthair mix,9,black,3.0,0.6756944444444445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39944,A712256,domestic shorthair mix,9,white/black,2.0,0.6756944444444445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
39949,A712267,domestic shorthair mix,9,white/black,0.9041095890410958,37.144444444444446,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
39950,A712269,domestic shorthair mix,9,white/black,0.0821917808219178,16.15486111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39951,A712270,siamese mix,9,seal point,0.0821917808219178,3.1486111111111112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
